timestamp,node_id,scope_visible,topic,source_writer,target_reader,metric,value,unit,status,notes
2026-05-10T17:42:54Z,monitor,topic,air_quality_agg,aggregated_writers,aggregated_readers,latency_mean_us,,us,NaN,writers=2 readers=1
2026-05-10T17:42:54Z,monitor,topic,air_quality_agg,aggregated_writers,-,publication_throughput_sum_Bps,352619.508329,B/s,finito,n_writers=2
2026-05-10T17:42:54Z,monitor,topic,air_quality_agg,-,aggregated_readers,subscription_throughput_sum_Bps,0.000000,B/s,NaN,n_readers=1
2026-05-10T17:42:54Z,monitor,topic,air_quality_agg,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=2
2026-05-10T17:42:54Z,monitor,topic,air_quality_raw,aggregated_writers,aggregated_readers,latency_mean_us,1576.113941,us,finito,writers=1 readers=3
2026-05-10T17:42:54Z,monitor,topic,air_quality_raw,aggregated_writers,-,publication_throughput_sum_Bps,0.000000,B/s,NaN,n_writers=1
2026-05-10T17:42:54Z,monitor,topic,air_quality_raw,-,aggregated_readers,subscription_throughput_sum_Bps,28229.306180,B/s,finito,n_readers=3
2026-05-10T17:42:54Z,monitor,topic,air_quality_raw,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=1
2026-05-10T17:42:54Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,aggregated_readers,latency_mean_us,,us,NaN,writers=2 readers=1
2026-05-10T17:42:54Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,-,publication_throughput_sum_Bps,27614.915717,B/s,finito,n_writers=2
2026-05-10T17:42:54Z,monitor,topic,air_quality_raw_fwd,-,aggregated_readers,subscription_throughput_sum_Bps,0.000000,B/s,NaN,n_readers=1
2026-05-10T17:42:54Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=2
2026-05-10T17:43:24Z,monitor,topic,air_quality_agg,aggregated_writers,aggregated_readers,latency_mean_us,,us,NaN,writers=2 readers=1
2026-05-10T17:43:24Z,monitor,topic,air_quality_agg,aggregated_writers,-,publication_throughput_sum_Bps,27059.107880,B/s,finito,n_writers=2
2026-05-10T17:43:24Z,monitor,topic,air_quality_agg,-,aggregated_readers,subscription_throughput_sum_Bps,0.000000,B/s,NaN,n_readers=1
2026-05-10T17:43:24Z,monitor,topic,air_quality_agg,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=2
2026-05-10T17:43:24Z,monitor,topic,air_quality_raw,aggregated_writers,aggregated_readers,latency_mean_us,1104.713974,us,finito,writers=1 readers=3
2026-05-10T17:43:24Z,monitor,topic,air_quality_raw,aggregated_writers,-,publication_throughput_sum_Bps,0.000000,B/s,NaN,n_writers=1
2026-05-10T17:43:24Z,monitor,topic,air_quality_raw,-,aggregated_readers,subscription_throughput_sum_Bps,22834.514979,B/s,finito,n_readers=3
2026-05-10T17:43:24Z,monitor,topic,air_quality_raw,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=1
2026-05-10T17:43:24Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,aggregated_readers,latency_mean_us,,us,NaN,writers=2 readers=1
2026-05-10T17:43:24Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,-,publication_throughput_sum_Bps,20587.182513,B/s,finito,n_writers=2
2026-05-10T17:43:24Z,monitor,topic,air_quality_raw_fwd,-,aggregated_readers,subscription_throughput_sum_Bps,0.000000,B/s,NaN,n_readers=1
2026-05-10T17:43:24Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=2
2026-05-10T17:43:54Z,monitor,topic,air_quality_agg,aggregated_writers,aggregated_readers,latency_mean_us,,us,NaN,writers=2 readers=1
2026-05-10T17:43:54Z,monitor,topic,air_quality_agg,aggregated_writers,-,publication_throughput_sum_Bps,340887.905421,B/s,finito,n_writers=2
2026-05-10T17:43:54Z,monitor,topic,air_quality_agg,-,aggregated_readers,subscription_throughput_sum_Bps,0.000000,B/s,NaN,n_readers=1
2026-05-10T17:43:54Z,monitor,topic,air_quality_agg,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=2
2026-05-10T17:43:54Z,monitor,topic,air_quality_raw,aggregated_writers,aggregated_readers,latency_mean_us,772.428398,us,finito,writers=1 readers=3
2026-05-10T17:43:54Z,monitor,topic,air_quality_raw,aggregated_writers,-,publication_throughput_sum_Bps,0.000000,B/s,NaN,n_writers=1
2026-05-10T17:43:54Z,monitor,topic,air_quality_raw,-,aggregated_readers,subscription_throughput_sum_Bps,25833.102903,B/s,finito,n_readers=3
2026-05-10T17:43:54Z,monitor,topic,air_quality_raw,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=1
2026-05-10T17:43:54Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,aggregated_readers,latency_mean_us,,us,NaN,writers=2 readers=1
2026-05-10T17:43:54Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,-,publication_throughput_sum_Bps,22915.427960,B/s,finito,n_writers=2
2026-05-10T17:43:54Z,monitor,topic,air_quality_raw_fwd,-,aggregated_readers,subscription_throughput_sum_Bps,0.000000,B/s,NaN,n_readers=1
2026-05-10T17:43:54Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=2
2026-05-10T17:44:24Z,monitor,topic,air_quality_agg,aggregated_writers,aggregated_readers,latency_mean_us,,us,NaN,writers=2 readers=1
2026-05-10T17:44:24Z,monitor,topic,air_quality_agg,aggregated_writers,-,publication_throughput_sum_Bps,28021.147756,B/s,finito,n_writers=2
2026-05-10T17:44:24Z,monitor,topic,air_quality_agg,-,aggregated_readers,subscription_throughput_sum_Bps,0.000000,B/s,NaN,n_readers=1
2026-05-10T17:44:24Z,monitor,topic,air_quality_agg,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=2
2026-05-10T17:44:24Z,monitor,topic,air_quality_raw,aggregated_writers,aggregated_readers,latency_mean_us,738.883902,us,finito,writers=1 readers=3
2026-05-10T17:44:24Z,monitor,topic,air_quality_raw,aggregated_writers,-,publication_throughput_sum_Bps,0.000000,B/s,NaN,n_writers=1
2026-05-10T17:44:24Z,monitor,topic,air_quality_raw,-,aggregated_readers,subscription_throughput_sum_Bps,19949.644013,B/s,finito,n_readers=3
2026-05-10T17:44:24Z,monitor,topic,air_quality_raw,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=1
2026-05-10T17:44:24Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,aggregated_readers,latency_mean_us,,us,NaN,writers=2 readers=1
2026-05-10T17:44:24Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,-,publication_throughput_sum_Bps,19983.978015,B/s,finito,n_writers=2
2026-05-10T17:44:24Z,monitor,topic,air_quality_raw_fwd,-,aggregated_readers,subscription_throughput_sum_Bps,0.000000,B/s,NaN,n_readers=1
2026-05-10T17:44:24Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=2
2026-05-10T17:44:54Z,monitor,topic,air_quality_agg,aggregated_writers,aggregated_readers,latency_mean_us,,us,NaN,writers=2 readers=1
2026-05-10T17:44:54Z,monitor,topic,air_quality_agg,aggregated_writers,-,publication_throughput_sum_Bps,98163.755563,B/s,finito,n_writers=2
2026-05-10T17:44:54Z,monitor,topic,air_quality_agg,-,aggregated_readers,subscription_throughput_sum_Bps,0.000000,B/s,NaN,n_readers=1
2026-05-10T17:44:54Z,monitor,topic,air_quality_agg,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=2
2026-05-10T17:44:54Z,monitor,topic,air_quality_raw,aggregated_writers,aggregated_readers,latency_mean_us,673.925410,us,finito,writers=1 readers=3
2026-05-10T17:44:54Z,monitor,topic,air_quality_raw,aggregated_writers,-,publication_throughput_sum_Bps,0.000000,B/s,NaN,n_writers=1
2026-05-10T17:44:54Z,monitor,topic,air_quality_raw,-,aggregated_readers,subscription_throughput_sum_Bps,18512.123530,B/s,finito,n_readers=3
2026-05-10T17:44:54Z,monitor,topic,air_quality_raw,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=1
2026-05-10T17:44:54Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,aggregated_readers,latency_mean_us,,us,NaN,writers=2 readers=1
