timestamp,node_id,scope_visible,topic,source_writer,target_reader,metric,value,unit,status,notes
2026-05-10T17:42:32Z,monitor,topic,air_quality_agg,aggregated_writers,aggregated_readers,latency_mean_us,7474.678287,us,mixto(finito+NaN),writers=1 readers=2
2026-05-10T17:42:32Z,monitor,topic,air_quality_agg,aggregated_writers,-,publication_throughput_sum_Bps,0.000000,B/s,NaN,n_writers=1
2026-05-10T17:42:32Z,monitor,topic,air_quality_agg,-,aggregated_readers,subscription_throughput_sum_Bps,19371.031800,B/s,mixto(finito+NaN),n_readers=2
2026-05-10T17:42:32Z,monitor,topic,air_quality_agg,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=1
2026-05-10T17:42:32Z,monitor,topic,air_quality_raw,aggregated_writers,aggregated_readers,latency_mean_us,,us,NaN,writers=1 readers=1
2026-05-10T17:42:32Z,monitor,topic,air_quality_raw,aggregated_writers,-,publication_throughput_sum_Bps,0.000000,B/s,NaN,n_writers=1
2026-05-10T17:42:32Z,monitor,topic,air_quality_raw,-,aggregated_readers,subscription_throughput_sum_Bps,0.000000,B/s,NaN,n_readers=1
2026-05-10T17:42:32Z,monitor,topic,air_quality_raw,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=1
2026-05-10T17:42:32Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,aggregated_readers,latency_mean_us,4020.805832,us,mixto(finito+NaN),writers=1 readers=2
2026-05-10T17:42:32Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,-,publication_throughput_sum_Bps,0.000000,B/s,NaN,n_writers=1
2026-05-10T17:42:32Z,monitor,topic,air_quality_raw_fwd,-,aggregated_readers,subscription_throughput_sum_Bps,20389.923654,B/s,mixto(finito+NaN),n_readers=2
2026-05-10T17:42:32Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=1
2026-05-10T17:43:02Z,monitor,topic,air_quality_agg,aggregated_writers,aggregated_readers,latency_mean_us,5841.554369,us,finito,writers=1 readers=2
