timestamp,node_id,scope_visible,source_writer,target_reader,topic,magnitude_id,sequence_id,src_first_seq,src_last_seq,src_sample_count,event_type,lost_messages_detected,seq_gap_detected,recovery_time_ms,latency_mean_us,publication_throughput_Bps,subscription_throughput_Bps,resent_datas,status,notes
2026-04-17T12:23:26Z,final-subscriber,raw,,final-subscriber,air_quality_raw_fwd,0,0,,,,MATCH,,,,,,,,ok,publisher matched
2026-04-17T12:23:27Z,final-subscriber,agg,,final-subscriber,air_quality_agg,0,0,,,,MATCH,,,,,,,,ok,agg publisher matched
2026-04-17T12:23:28Z,final-subscriber,agg,analysis-aggregator,final-subscriber,air_quality_agg,12,1,1,1,1,SAMPLE,,,,481,,,,ok,first agg snapshot for this flow
2026-04-17T12:23:28Z,final-subscriber,raw,pub-mag12,final-subscriber,air_quality_raw_fwd,12,1,,,,SAMPLE,,,,16170,,,,ok,first sample for this flow
2026-04-17T12:23:28Z,final-subscriber,raw,pub-mag12,final-subscriber,air_quality_raw_fwd,12,2,,,,SAMPLE,,,,2010,,,,ok,
2026-04-17T12:23:28Z,final-subscriber,agg,analysis-aggregator,final-subscriber,air_quality_agg,12,2,1,3,3,SAMPLE,,,,418,,,,ok,kind=TREND_CHANGE
2026-04-17T12:23:28Z,final-subscriber,raw,pub-mag12,final-subscriber,air_quality_raw_fwd,12,3,,,,SAMPLE,,,,7770,,,,ok,
2026-04-17T12:23:29Z,final-subscriber,raw,pub-mag12,final-subscriber,air_quality_raw_fwd,12,4,,,,SAMPLE,,,,834,,,,ok,
2026-04-17T12:23:29Z,final-subscriber,raw,pub-mag06,final-subscriber,air_quality_raw_fwd,6,1,,,,SAMPLE,,,,1007,,,,ok,first sample for this flow
2026-04-17T12:23:29Z,final-subscriber,agg,analysis-aggregator,final-subscriber,air_quality_agg,6,1,1,1,1,SAMPLE,,,,5760,,,,ok,first agg snapshot for this flow
2026-04-17T12:23:29Z,final-subscriber,raw,pub-mag12,final-subscriber,air_quality_raw_fwd,12,5,,,,SAMPLE,,,,790,,,,ok,
2026-04-17T12:23:29Z,final-subscriber,raw,pub-mag06,final-subscriber,air_quality_raw_fwd,6,2,,,,SAMPLE,,,,670,,,,ok,
2026-04-17T12:23:29Z,final-subscriber,raw,pub-mag12,final-subscriber,air_quality_raw_fwd,12,6,,,,SAMPLE,,,,2620,,,,ok,
2026-04-17T12:23:29Z,final-subscriber,raw,pub-mag06,final-subscriber,air_quality_raw_fwd,6,3,,,,SAMPLE,,,,6558,,,,ok,
2026-04-17T12:23:29Z,final-subscriber,agg,analysis-aggregator,final-subscriber,air_quality_agg,6,2,1,3,3,SAMPLE,,,,10180,,,,ok,kind=TREND_CHANGE
2026-04-17T12:23:29Z,final-subscriber,raw,pub-mag12,final-subscriber,air_quality_raw_fwd,12,7,,,,SAMPLE,,,,986,,,,ok,
