timestamp,node_id,scope_visible,topic,source_writer,target_reader,metric,value,unit,status,notes
2026-04-17T12:22:52Z,monitor,domain,-,-,monitor,user_topics,0,count,sin muestras,no user topics discovered yet
2026-04-17T12:23:22Z,monitor,domain,-,-,monitor,user_topics,0,count,sin muestras,no user topics discovered yet
2026-04-17T12:23:52Z,monitor,topic,air_quality_agg,aggregated_writers,aggregated_readers,latency_mean_us,3746.348791,us,mixto(finito+NaN),writers=1 readers=1
2026-04-17T12:23:52Z,monitor,topic,air_quality_agg,aggregated_writers,-,publication_throughput_sum_Bps,464778.916314,B/s,mixto(finito+NaN),n_writers=1
2026-04-17T12:23:52Z,monitor,topic,air_quality_agg,-,aggregated_readers,subscription_throughput_sum_Bps,28062.238315,B/s,mixto(finito+NaN),n_readers=1
2026-04-17T12:23:52Z,monitor,topic,air_quality_agg,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=1
2026-04-17T12:23:52Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,aggregated_readers,latency_mean_us,1684.053056,us,mixto(finito+NaN),writers=1 readers=1
2026-04-17T12:23:52Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,-,publication_throughput_sum_Bps,37510.165801,B/s,mixto(finito+NaN),n_writers=1
2026-04-17T12:23:52Z,monitor,topic,air_quality_raw_fwd,-,aggregated_readers,subscription_throughput_sum_Bps,35313.524570,B/s,mixto(finito+NaN),n_readers=1
2026-04-17T12:23:52Z,monitor,topic,air_quality_raw_fwd,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=1
2026-04-17T12:23:52Z,monitor,topic,air_quality_raw,aggregated_writers,aggregated_readers,latency_mean_us,443.469261,us,mixto(finito+NaN),writers=3 readers=2
2026-04-17T12:23:52Z,monitor,topic,air_quality_raw,aggregated_writers,-,publication_throughput_sum_Bps,2895.849258,B/s,mixto(finito+NaN),n_writers=3
2026-04-17T12:23:52Z,monitor,topic,air_quality_raw,-,aggregated_readers,subscription_throughput_sum_Bps,40209.066766,B/s,mixto(finito+NaN),n_readers=2
2026-04-17T12:23:52Z,monitor,topic,air_quality_raw,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=3
2026-04-17T12:24:22Z,monitor,topic,air_quality_agg,aggregated_writers,aggregated_readers,latency_mean_us,2964.597268,us,finito,writers=1 readers=1
2026-04-17T12:24:22Z,monitor,topic,air_quality_agg,aggregated_writers,-,publication_throughput_sum_Bps,165488.444987,B/s,finito,n_writers=1
2026-04-17T12:24:22Z,monitor,topic,air_quality_agg,-,aggregated_readers,subscription_throughput_sum_Bps,28742.878855,B/s,finito,n_readers=1
2026-04-17T12:24:22Z,monitor,topic,air_quality_agg,aggregated_writers,-,resent_datas_sum,,packets,NaN,n_writers=1
